7086,0,308581,68694
8991,0,474458,82910
1477,0,22964,14308
1029,0,13553,9066
9962,0,572037,93782
3758,0,98042,33210
6381,0,254491,70588
3543,0,91416,32162
122,0,805,1010
9045,0,487589,95890
5036,0,168189,47700
6705,0,274998,58320
4826,0,162759,48972
4707,0,146050,51606
4165,0,125755,44992
8355,0,426409,79366
1980,0,35557,21034
4083,0,112126,35662
2451,0,49373,20472
6273,0,246588,56704
1596,0,26373,17310
599,0,6188,4962
8930,0,470704,98564
7806,0,373588,93850
2255,0,43325,19670
4238,0,127088,40848
9255,0,509465,93700
2886,0,65129,30328
1733,0,29211,14106
51,0,226,268
8847,0,456997,90796
2632,0,55119,28868
109,0,731,878
5618,0,216751,71516
2133,0,41112,25690
9471,0,528947,110426
1159,0,15594,12790
5926,0,227271,69640
9998,0,581475,112978
3756,0,100906,39932
69,0,360,384
9748,0,559127,90638
4526,0,143028,55624
3026,0,70513,35104
6027,0,234340,70198
8078,0,396413,81292
8845,0,461193,73558
3869,0,107680,49470
1766,0,30917,18788
2309,0,46383,21232
2308,0,47076,28090
7199,0,325900,77740
5833,0,219312,58200
1502,0,23193,14424
3233,0,81259,33616
1513,0,26710,15878
7618,0,354492,83400
4815,0,158500,48374
3643,0,94708,40554
8978,0,483809,74788
475,0,5077,3606
8775,0,457586,83090
6703,0,274410,64164
407,0,3865,2998
7692,0,357281,79550
6391,0,261785,67740
1048,0,14344,11478
7455,0,342905,83840
8013,0,378163,78466
8689,0,460978,82856
9421,0,515290,91856
5242,0,183277,55756
5913,0,222267,59524
3467,0,88433,38200
1509,0,23578,14540
6598,0,276988,75704
3711,0,98077,40600
8176,0,399898,77770
6710,0,275947,58486
3693,0,97594,38270
1234,0,18062,12738
9076,0,480513,94460
2394,0,51438,28412
7726,0,358162,65070
2688,0,57729,23024
7809,0,368482,82658
6002,0,230672,58742
6742,0,288461,69382
5056,0,168244,49708
3042,0,70856,33296
4597,0,148557,56820
3595,0,95885,35554
9876,0,575222,124080
4028,0,115299,43910
2289,0,45966,20872
2421,0,52364,22166
2510,0,53725,33660
3348,0,83638,38420
6515,0,266704,68348
6441,0,270695,68522
2255,0,43251,25582
7937,0,379485,79666
7633,0,354628,92854
9683,0,545010,103358
1227,0,19177,14132
3919,0,107916,44170
7924,0,377461,69286
80,0,457,600
1288,0,18781,14776
1757,0,28678,18896
4739,0,153569,51866
5318,0,179883,45426
8149,0,393122,75728
2980,0,67786,28386
3034,0,71081,29514
6816,0,288490,66364
3110,0,71713,29558
6516,0,263147,55550
3354,0,82815,32922
9113,0,487391,87914
2430,0,50052,23986
4700,0,147671,42012
4041,0,120253,42940
1332,0,20473,16576
294,0,2477,2436
4838,0,160906,47170
5402,0,191581,58862
7974,0,392479,95302
3257,0,80266,32722
4125,0,121599,35568
7480,0,338218,64358
5985,0,232792,65688
1970,0,36202,23326
2619,0,60263,26008
4652,0,143494,44880
2557,0,53696,25150
1309,0,18609,11816
980,0,12365,9534
6751,0,278240,65266
7013,0,311586,73110
8186,0,400548,82208
2297,0,43816,20438
3737,0,102443,42626
9484,0,527372,79232
3985,0,110264,39006
6425,0,253911,57196
903,0,10839,8510
9306,0,508441,104570
8079,0,407411,94746
2634,0,55628,27328
6538,0,265824,67646
1174,0,16032,13848
3454,0,88829,40656
2016,0,36672,18974
9500,0,527203,95170
6306,0,243827,59200
6434,0,261057,54446
9528,0,536054,90774
7886,0,372176,74614
5998,0,232010,61352
1840,0,29899,17906
9124,0,488973,83078
1597,0,24135,16950
3066,0,74164,28394
8121,0,402025,62522
9283,0,503910,93672
308,0,2786,2548
9931,0,574436,86890
7684,0,362535,79242
6204,0,241793,72126
298,0,2811,2860
9865,0,570027,99280
2634,0,56108,25052
4151,0,118956,37474
156,0,1086,1094
531,0,5398,4770
4427,0,135809,48782
3752,0,103469,38850
9061,0,481366,99180
6895,0,290499,69280
190,0,1415,1426
2697,0,59444,27600
5593,0,202339,54654
9778,0,560686,92860
8693,0,440014,80828
5955,0,228574,59332
4801,0,156620,54138
1384,0,20967,16358
1919,0,32836,20228
1128,0,15087,10364
417,0,4205,4278
5505,0,198548,53434
1943,0,34499,19590
6000,0,228870,64022
9046,0,482591,84930
1208,0,18427,11440
8281,0,413396,78618
3709,0,100955,45468
4091,0,116778,44618
9105,0,493002,109584
2933,0,68994,32492
1997,0,35965,18792
3242,0,77301,30838
6095,0,239638,71848
4396,0,142104,58530
1901,0,32650,19056
4239,0,130327,48436
5167,0,174678,50302
3207,0,77671,27862
3941,0,115349,40976
8136,0,395313,90070
6324,0,247799,56752
5112,0,171884,45916
3427,0,87415,40556
729,0,8698,6918
5504,0,194419,58306
4408,0,129693,44452
9543,0,528296,81126
9965,0,574604,89974
9179,0,490060,94830
2943,0,65799,27444
8745,0,449211,88238
5446,0,192013,48294
83,0,519,720
5234,0,179255,56342
8802,0,456552,77274
6533,0,269199,69904
401,0,4174,3884
5046,0,169465,51030
5661,0,201424,52882
4613,0,144434,45770
9636,0,550682,104464
6994,0,299493,67740
1787,0,30226,17504
1298,0,18471,11868
1228,0,16785,13042
227,0,1831,2006
1981,0,35699,18276
2279,0,43672,22340
7140,0,311583,75360
8970,0,480413,92118
786,0,9887,6546
1301,0,18839,12088
5613,0,207170,62180
2160,0,44452,23492
5390,0,187022,48942
6383,0,261879,73698
9732,0,556624,95654
7049,0,301448,72290
9475,0,541692,128732
8706,0,446009,85976
6495,0,269315,63198
982,0,12162,8802
6734,0,287977,85320
4355,0,133701,39814
3545,0,89623,36244
3524,0,94435,37270
6336,0,250607,59236
5056,0,165488,45478
2343,0,46612,23270
6931,0,298399,73496
1543,0,24441,13970
2632,0,59518,30848
86,0,616,764
5569,0,207601,57294
6681,0,278648,59926
2886,0,65511,27710
5603,0,210585,51210
7524,0,341448,64674
317,0,2803,2598
7769,0,359455,82156
2087,0,38179,23832
3462,0,84255,32960
230,0,1831,1690
6751,0,282859,65856
3709,0,98073,38354
282,0,2454,2798
3692,0,101601,48506
1247,0,18614,13306
1186,0,15835,11594
3854,0,102690,35452
504,0,4897,4490
6886,0,297180,77848
8647,0,436316,79164
4601,0,142422,44938
1724,0,28956,17324
1706,0,28379,16846
6790,0,291472,76788
6691,0,288463,80840
5054,0,167598,47652
1610,0,26784,13924
15,0,47,56
308,0,2815,2318
4767,0,153362,52276
6374,0,255214,63312
6925,0,299583,68700
9988,0,589396,93194
4891,0,160592,59280
9947,0,585008,131274
1786,0,31304,17828
7858,0,374162,86832
4127,0,116509,43602
9622,0,530546,99962
987,0,12339,9244
6656,0,275768,68808
8930,0,470933,98020
330,0,3322,3104
9145,0,494763,84760
8572,0,435865,69994
5426,0,186668,51460
6237,0,247067,70566
9870,0,579965,119896
9209,0,495343,83518
8125,0,395718,88504
2221,0,42082,22488
5481,0,202146,68432
5707,0,208697,57604
136,0,947,992
6415,0,259285,66688
8653,0,456985,115198
8434,0,431729,72672
334,0,3312,2720
3720,0,99244,32694
812,0,10259,9022
4894,0,159790,52342
9561,0,529433,100156
1252,0,17746,11842
7387,0,332212,74180
2833,0,65725,30346
2230,0,42847,20882
5524,0,201472,66838
3635,0,93256,34502
3298,0,80750,30468
680,0,7872,6950
1877,0,31747,18018
8388,0,429339,101082
5773,0,212992,59036
2700,0,58644,24348
9307,0,512350,91430
4933,0,162602,41456
5831,0,217562,62532
3220,0,74607,28122
7757,0,365052,90008
604,0,6890,6272
512,0,5320,4494
4979,0,168768,55358
3177,0,73143,31520
9014,0,469215,81250
8561,0,437705,86488
852,0,11146,10738
4616,0,144865,51864
5268,0,181767,63472
8741,0,453917,92634
4071,0,122508,52842
6972,0,299756,72644
6835,0,298916,63228
2852,0,66999,26762
6008,0,231342,63522
9302,0,505144,98380
6246,0,248355,71280
5018,0,163498,46336
9837,0,563860,98280
7669,0,348800,66660
4402,0,129921,40530
8967,0,477027,94836
8333,0,412591,86258
6809,0,293938,87650
5590,0,202792,56166
2047,0,37455,21778
4296,0,128674,35980
9125,0,491341,86598
5045,0,170482,55202
1026,0,13131,9722
9302,0,507945,104830
6066,0,242143,75584
433,0,4346,4242
9060,7,486628,96260
24061,13,3083393,237324
7697,2,369339,84524
4920,1,160104,54804
9350,3,507958,88064
46570,31,11240929,472306
5584,1,196604,54512
36999,16,7151873,448666
1310,0,19742,15066
4233,0,125361,45194
14001,3,1106849,172602
39223,18,7976207,343466
33351,13,5844548,408782
28259,10,4225699,248402
13715,3,1045953,130096
34246,14,6154740,331198
21246,7,2428983,238726
40361,19,8441977,370838
9343,2,520407,111230
20053,6,2166102,190284
45889,26,10935806,512272
10216,5,609394,100806
28450,14,4312299,282302
23799,9,3066155,269444
4658,1,150496,58772
25182,10,3402199,225486
26836,13,3819998,245678
14299,6,1138917,141422
1179,0,17299,11932
37891,21,7526222,505710
29446,18,4567718,307018
31379,18,5158280,282668
9195,5,499085,85788
46119,33,11043936,616272
43403,26,9806969,509996
37121,22,7187278,367552
30878,17,5070813,335588
48438,33,12171290,536994
48461,33,12132284,514016
20941,10,2383771,202354
24139,12,3098480,221896
2506,0,55533,26774
35072,21,6446380,354460
49029,34,12501154,605496
35799,21,6735555,324578
27789,15,4107536,278626
34692,20,6317958,340636
22018,11,2596291,231374
1224,0,17480,13006
32904,18,5685892,310634
17492,7,1672007,169420
21362,10,2459661,199306
30084,18,4760798,286254
49389,34,12639871,463492
19435,9,2058074,175800
4136,1,117320,38610
28327,15,4245913,298032
15998,7,1418951,180870
15478,15,1339230,183250
23580,7,2960992,222814
39474,18,8101187,350684
11385,2,759288,129188
48836,30,12417799,562436
13600,4,1026484,149386
31393,17,5165565,334888
42497,30,9365455,467930
6075,2,240312,64000
37632,22,7360779,356878
36629,15,7010539,368720
22857,8,2805448,219996
37924,21,7502933,459762
33604,19,5915690,352580
25024,12,3365526,251298
16079,6,1422669,160322
45382,24,10693513,545038
22630,9,2738748,231376
46480,29,11164188,405534
258,0,2272,2638
39856,21,8244760,388076
43931,27,10032501,469046
16882,6,1576355,169842
35346,22,6587312,430332
15664,5,1348685,147044
15200,5,1287440,145164
47704,24,11731768,526228
14547,3,1166319,142556
11985,2,818837,137860
34195,16,6126866,372224
28901,11,4402101,333434
17437,5,1668174,218832
13697,3,1042673,146166
11914,3,817193,107372
20,0,65,94
49779,23,12791521,484684
41136,17,8784848,426906
7155,1,314348,65494
25577,9,3530752,305690
25726,9,3493770,219832
21092,8,2383679,238978
35082,16,6423688,373446
41263,21,8944740,575124
16390,4,1482677,158304
8170,2,395491,76686
32192,13,5416121,313846
22113,7,2636139,216278
16364,4,1463096,147694
15223,4,1286431,147482
11454,2,746798,120876
32452,12,5549034,354786
25047,7,3347664,222744
32988,12,5733927,374370
34310,12,6191234,387216
6209,0,236283,61828
18281,4,1816005,179258
39528,17,8143256,387140
33458,12,5870619,397800
11681,2,785587,113194
11613,2,778743,138614
22775,6,2795911,216268
43948,22,10042842,509472
320,0,2882,3298
18591,4,1898084,177158
14952,3,1230621,160252
48601,26,12231182,444192
18068,6,1782158,158700
35848,16,6764836,464856
27917,11,4153082,296634
28851,9,4435826,296024
30935,10,5061211,373708
22644,6,2753729,232012
18187,4,1805150,168022
26881,8,3813048,269974
23760,6,3000585,248582
23682,6,3020629,302920
11281,2,732042,130094
32325,11,5505826,381952
4833,0,162649,47992
46071,20,11032530,607142
11078,2,714272,146862
43330,22,9724377,454404
41433,14,8917911,408686
2431,0,48713,24576
2283,0,44091,21532
1367,0,20827,14402
28985,9,4451886,344370
44690,26,10321507,469404
46127,21,11015430,456110
28285,9,4249167,290226
48163,33,12023309,509400
36175,16,6808745,355514
321,0,2836,2876
16953,4,1562202,146338
42398,18,9364910,483056
46648,21,11279417,528406
42544,18,9363031,379228
16142,5,1435287,151312
24102,10,3101171,236736
48329,34,12088595,572240
25359,11,3417107,261240
3250,0,79812,33362
40497,17,8530010,341756
22918,7,2837200,212372
40596,16,8581124,498742
34971,15,6426015,326180
20044,7,2170310,200862
22496,9,2718981,239024
46607,26,11278469,512422
45190,29,10614084,529234
49668,28,12758878,461828
17795,7,1740452,184204
7896,1,379698,88520
21348,5,2461417,230458
47377,20,11653178,534290
49919,23,12845345,439866
33777,12,6014918,372466
38754,15,7893746,468984
7245,1,322252,70480
27377,8,3978639,297474
25563,7,3472146,255240
30243,10,4834158,332544
26722,8,3764237,277086
33614,12,5975097,467654
39492,15,8128458,389634
1596,0,25331,16898
46624,21,11251797,499888
29387,9,4622909,279124
3213,0,76602,31910
41979,20,9160040,452996
1022,0,12711,9174
37404,14,7298489,390862
27834,9,4196952,416176
28789,9,4384524,297238
3880,0,110002,51374
39031,15,7963602,433328
12963,2,957170,127658
42731,20,9524528,606820
43527,28,9840514,484224
17972,5,1771370,191732
10328,2,610867,91296
5576,0,200785,60236
26863,11,3858377,254908
13924,4,1098853,158134
1233,0,18389,13402
34010,18,6057855,327120
40258,24,8469691,398512
48602,32,12219861,455996
47715,26,11750546,469252
21626,8,2506561,210732
23889,6,3057906,267840
15946,3,1399571,166706
11518,3,755753,116946
25850,11,3548143,271284
49138,26,12526814,480336
2877,0,65476,29292
3475,0,86808,34856
31306,15,5160442,303062
23693,9,3007715,239548
48142,27,12001874,586950
24099,9,3112781,227092
11494,2,761514,132806
39136,17,7952826,348736
21092,6,2428997,195758
30627,11,4919957,277482
43648,20,9872406,434684
7219,1,325097,93124
1309,0,18866,12102
13596,4,1043817,138504
8661,1,449775,98344
29478,9,4580653,331716
33203,12,5803330,356024
7038,1,300536,65452
26943,8,3847834,281528
37046,14,7167455,452962
4525,0,137297,42060
21780,6,2542213,237018
48343,22,12095966,445142
29838,10,4711404,317656
1477,0,21921,12440
13203,3,979484,154058
41620,17,9003482,485146
22202,6,2632781,217828
28097,9,4152114,295640
48813,23,12295247,453000
30900,10,5013111,319620
7767,1,369386,92580
37616,14,7354899,361644
43138,18,9675420,448358
42710,22,9469564,457554
3862,0,102135,36436
24931,10,3307947,195230
48534,34,12164029,500618
19474,7,2061899,211062
42416,26,9366021,421028
47238,30,11541400,530178
7517,1,348037,78060
39814,21,8262523,478766
26788,12,3836746,319754
48042,25,11890446,483012
6418,1,256626,61190
26637,12,3761675,292436
22715,6,2764618,190748
45504,22,10703230,426308
33415,13,5875668,368360
30078,11,4752033,312590
23372,8,2912169,236296
